CCEQL,CCEQS,CCHHL,CCHHS,MAL,MAS,PCOX,FWEXS,HTXCS,HTXNCS,FWEXL,HTXCL,HTXNCL,MEU,OLD,FWA,PMF,TRA,FWEU,IREQ,IRHH,LOBDV,LTBDV,TPW,WAVFWES,WAVHH,WAVTES,TTHH,TTEQ
1.0,0.992079383747872,0.9999999106041212,0.9921226784575339,0.9999959194219455,0.9999960635841592,0.9958926514360068,0.9983445295319525,0.9941437191957095,0.9896837503921577,0.9896600434953965,0.9926613829189761,0.9927122176332258,0.999333485814719,0.4368531910436425,0.9993287041812535,0.9963913740983098,0.9993824284454248,0.9952365157930134,0.7646741858699677,0.7592657789232894,0.9798682820228105,0.9947650341196023,0.9016289389940261,0.8281878121434845,0.8261099130220996,0.9948481216033108,0.9845716443728624,0.9999535760599412
0.992079383747872,1.0,0.9920321495830701,0.9999999403856301,0.9921702085807295,0.9921551227909587,0.9992494090188845,0.9833799744929139,0.9731517544995197,0.9654988716608833,0.9641414789616838,0.9700999158051274,0.9703367033729999,0.9876282828019436,0.5463715980757926,0.9887417680008258,0.9781973316491664,0.9887636976014063,0.9797356599137491,0.6965979119410731,0.6905971878723692,0.9485894521481217,0.9994378296104395,0.8500880919049123,0.7665012856216283,0.7641594053107397,0.9743226062281158,0.956926175556654,0.9911290427872567
0.9999999106041212,0.9920321495830701,1.0,0.9920755728397559,0.999996082159545,0.9999962676781118,0.9958610809296555,0.9983668646265723,0.9941878681099126,0.989738586613014,0.9897125368861969,0.9927095294863981,0.9927605440358451,0.99934492098323,0.4365182922997204,0.9993393572802313,0.9964261912048838,0.9993928069648254,0.9952686561631295,0.7647787889169221,0.759371525989732,0.9799249759623715,0.9947315509622792,0.9017129821908203,0.8282845754066284,0.8262071041505449,0.9948862305877262,0.9846162166890838,0.9999562971986617
0.9921226784575339,0.9999999403856301,0.9920755728397559,1.0,0.9922132466299358,0.9921982022454567,0.9992617925151936,0.9834423309859308,0.9732306627979944,0.9655857595544787,0.9642322378227505,0.9701827511261725,0.9704190189050477,0.9876816693544056,0.5460825455733234,0.9887920496612613,0.9782685015600805,0.9888140804039781,0.9797989185173974,0.6968000542274099,0.6908008273087696,0.9486959440077709,0.9994466503229811,0.8502481090162062,0.7666873766106364,0.7643461699178258,0.9744000297629538,0.9570228999864775,0.9911747352703832
0.9999959194219455,0.9921702085807295,0.999996082159545,0.9922132466299358,1.0,0.9999999923271219,0.9959848103224492,0.9983152757676147,0.9941336286449488,0.9896591160217753,0.9895418023659928,0.9926265250441167,0.9926886539009057,0.9993061558124079,0.43756912076763843,0.9993433140680712,0.9963827407392404,0.9993918617415606,0.9953108913333817,0.7631599442256192,0.7577370981205714,0.979531939325289,0.9948939555447197,0.9006726514934641,0.8268946298668983,0.824809250571362,0.9947719763035368,0.9842416253463303,0.9999445646622278
0.9999960635841592,0.9921551227909587,0.9999962676781118,0.9921982022454567,0.9999999923271219,1.0,0.9959739550384872,0.9983221949425171,0.9941457745914767,0.9896749262113321,0.989559337179904,0.9926406095551705,0.9927024940971552,0.9993101646192,0.4374598528026272,0.9993460188452921,0.9963924353523095,0.9993946226924447,0.9953179619988479,0.7632286790822012,0.7578065269183866,0.9795562865020457,0.9948815668640384,0.9007209451911871,0.8269553521332713,0.8248702885827979,0.9947844119530498,0.9842625157465115,0.9999456391322261
0.9958926514360068,0.9992494090188845,0.9958610809296555,0.9992617925151936,0.9959848103224492,0.9959739550384872,1.0,0.9893718346975293,0.9809120386060122,0.9747217042740637,0.9732040028407297,0.9785186410935628,0.9787547620741089,0.9927041431938517,0.5157243876711279,0.9936859145430144,0.9852308566373413,0.9936857681826239,0.9867222640316546,0.7127947475461464,0.7069131315075957,0.9583516475894338,0.9998814788468433,0.8635774350796268,0.7816904326057322,0.7793987028594773,0.9818670358133491,0.9655590803804008,0.995259464876558
0.9983445295319525,0.9833799744929139,0.9983668646265723,0.9834423309859308,0.9983152757676147,0.9983221949425171,0.9893718346975293,1.0,0.9984397588518975,0.9960941153745414,0.9962026729139077,0.9979588729328592,0.9979669291109317,0.999590995156051,0.3856925081188181,0.9992351476497815,0.9995504262469277,0.999276214546394,0.9979314245464375,0.7882552532426836,0.7831125761290785,0.9883162224774619,0.9876839588910364,0.9182869334909756,0.8490542844826002,0.8470912880266093,0.9989915083875688,0.9912934415170676,0.9987717290579082
0.9941437191957095,0.9731517544995197,0.9941878681099126,0.9732306627979944,0.9941336286449488,0.9941457745914767,0.9809120386060122,0.9984397588518975,1.0,0.9977709735235474,0.9982524926142846,0.9994311796602259,0.999410318679849,0.9964520921765772,0.34073360860940355,0.9957997669886052,0.9996150198423331,0.9958436936771369,0.9964065391171292,0.8010804047355774,0.7961320883793951,0.991861581809309,0.9790162551631924,0.9268016189360497,0.8601657321939938,0.8582780951609505,0.9994723412178103,0.9933675648679706,0.9947995295792907
0.9896837503921577,0.9654988716608833,0.989738586613014,0.9655857595544787,0.9896591160217753,0.9896749262113321,0.9747217042740637,0.9960941153745414,0.9977709735235474,1.0,0.9991379438017873,0.9994123374990808,0.9994611018203784,0.9940313257045023,0.3157272716843996,0.9935723031708235,0.9977233796074441,0.9935308763570467,0.9973840221839212,0.8078682597073471,0.8030491579257042,0.9920975019131393,0.972331674853653,0.9305642148276158,0.8657486843511933,0.8639194866405051,0.9983512774777825,0.9925849076723997,0.9909183784069794
0.9896600434953965,0.9641414789616838,0.9897125368861969,0.9642322378227505,0.9895418023659928,0.989559337179904,0.9732040028407297,0.9962026729139077,0.9982524926142846,0.9991379438017873,1.0,0.9994176638814479,0.9992939708197673,0.9938115023127332,0.3057195436626328,0.9926954224566252,0.9977549419251402,0.9927494427534013,0.9950399754022943,0.8266565002640407,0.8220186972074,0.9962498573700986,0.9704812614001812,0.9423838049574944,0.8817699779418936,0.8800318223167297,0.999051776338797,0.9967020386042859,0.9908026701272699
0.9926613829189761,0.9700999158051274,0.9927095294863981,0.9701827511261725,0.9926265250441167,0.9926406095551705,0.9785186410935628,0.9979588729328592,0.9994311796602259,0.9994123374990808,0.9994176638814479,1.0,0.9999907137797681,0.9959825958333431,0.3287023667501348,0.9953477380145138,0.9992592032358316,0.9953605261988775,0.9973374532352358,0.8075681329333974,0.8027038442330329,0.9931078216458333,0.9763102181064205,0.9308617589763694,0.8656938618090173,0.8638468261763174,0.9996202969639055,0.9941523164286397,0.9936037424228743
0.9927122176332258,0.9703367033729999,0.9927605440358451,0.9704190189050477,0.9926886539009057,0.9927024940971552,0.9787547620741089,0.9979669291109317,0.999410318679849,0.9994611018203784,0.9992939708197673,0.9999907137797681,1.0,0.9960219687349039,0.33011141087692664,0.9954582112587398,0.999276057847547,0.9954615715494446,0.9975659711865732,0.8053015628331013,0.8004147470812666,0.9926217584589241,0.9765936923170124,0.9294410648305397,0.8637630707444102,0.8619047193095277,0.999546375105212,0.993682379632803,0.9936551516198296
0.999333485814719,0.9876282828019436,0.99934492098323,0.9876816693544056,0.9993061558124079,0.9993101646192,0.9927041431938517,0.999590995156051,0.9964520921765772,0.9940313257045023,0.9938115023127332,0.9959825958333431,0.9960219687349039,1.0,0.40943538469918733,0.9998570682590494,0.9983345224558924,0.9998890852684901,0.9976557140884738,0.7785416253352222,0.7732840466836537,0.9848483143148189,0.9911778462563883,0.9114463659074811,0.8404713597752463,0.8384610558828233,0.9974654900923577,0.9885883854863536,0.9996357147140916
0.4368531910436425,0.5463715980757926,0.4365182922997204,0.5460825455733234,0.43756912076763843,0.4374598528026272,0.5157243876711279,0.3856925081188181,0.34073360860940355,0.3157272716843996,0.3057195436626328,0.3287023667501348,0.33011141087692664,0.40943538469918733,1.0,0.41762051243845544,0.36180591203628815,0.4173933799934262,0.38088128223265805,-0.11579969139994971,-0.12276432359678467,0.2587006551440269,0.5247339789552458,0.07249198613984652,-0.03778567946470764,-0.04073083389835928,0.3440832875361901,0.2869554785978874,0.43036418177357655
0.9993287041812535,0.9887417680008258,0.9993393572802313,0.9887920496612613,0.9993433140680712,0.9993460188452921,0.9936859145430144,0.9992351476497815,0.9957997669886052,0.9935723031708235,0.9926954224566252,0.9953477380145138,0.9954582112587398,0.9998570682590494,0.41762051243845544,1.0,0.9979090000643478,0.9999972947563432,0.9980895582602397,0.7686751214656528,0.7633212227035655,0.9822816553601702,0.9923599218952022,0.9050230774863932,0.8319669447061232,0.8299093804841331,0.9966590372059166,0.9861842461474849,0.999610781123651
0.9963913740983098,0.9781973316491664,0.9964261912048838,0.9782685015600805,0.9963827407392404,0.9963924353523095,0.9852308566373413,0.9995504262469277,0.9996150198423331,0.9977233796074441,0.9977549419251402,0.9992592032358316,0.999276057847547,0.9983345224558924,0.36180591203628815,0.9979090000643478,1.0,0.9979357642354646,0.9979661182596623,0.793614136861785,0.7885575441670862,0.9902352418661519,0.9834451909367281,0.92208851417896,0.8537981904962286,0.85186654646419,0.9996230554697545,0.9923805036510572,0.9969818917637154
0.9993824284454248,0.9887636976014063,0.9993928069648254,0.9888140804039781,0.9993918617415606,0.9993946226924447,0.9936857681826239,0.999276214546394,0.9958436936771369,0.9935308763570467,0.9927494427534013,0.9953605261988775,0.9954615715494446,0.9998890852684901,0.4173933799934262,0.9999972947563432,0.9979357642354646,1.0,0.9979880943263252,0.7696286896385436,0.764283179222935,0.9825084749182438,0.9923439872740939,0.9056304961837328,0.8327832828213328,0.8307300825061805,0.9967180384937626,0.9864198896818233,0.9996567633199103
0.9952365157930134,0.9797356599137491,0.9952686561631295,0.9797989185173974,0.9953108913333817,0.9953179619988479,0.9867222640316546,0.9979314245464375,0.9964065391171292,0.9973840221839212,0.9950399754022943,0.9973374532352358,0.9975659711865732,0.9976557140884738,0.38088128223265805,0.9980895582602397,0.9979661182596623,0.9979880943263252,1.0,0.7705785173770503,0.7653103791731724,0.983344652051037,0.9851931543948018,0.9066843160667138,0.833779697303724,0.8317476154061534,0.9970043952616526,0.9857600165003408,0.9960286959313877
0.7646741858699677,0.6965979119410731,0.7647787889169221,0.6968000542274099,0.7631599442256192,0.7632286790822012,0.7127947475461464,0.7882552532426836,0.8010804047355774,0.8078682597073471,0.8266565002640407,0.8075681329333974,0.8053015628331013,0.7785416253352222,-0.11579969139994971,0.7686751214656528,0.793614136861785,0.7696286896385436,0.7705785173770503,1.0,0.9999650777613038,0.8703892432056957,0.7025780959176977,0.967184275700923,0.9943277293635322,0.9947132860089402,0.8095088507007807,0.8620267978643953,0.7679334250710953
0.7592657789232894,0.6905971878723692,0.759371525989732,0.6908008273087696,0.7577370981205714,0.7578065269183866,0.7069131315075957,0.7831125761290785,0.7961320883793951,0.8030491579257042,0.8220186972074,0.8027038442330329,0.8004147470812666,0.7732840466836537,-0.12276432359678467,0.7633212227035655,0.7885575441670862,0.764283179222935,0.7653103791731724,0.9999650777613038,1.0,0.8663045106273322,0.696610756138361,0.9650605670215904,0.9934178841418833,0.9938341242311307,0.8046283659238951,0.8577920299705563,0.762559078091118
0.9798682820228105,0.9485894521481217,0.9799249759623715,0.9486959440077709,0.979531939325289,0.9795562865020457,0.9583516475894338,0.9883162224774619,0.991861581809309,0.9920975019131393,0.9962498573700986,0.9931078216458333,0.9926217584589241,0.9848483143148189,0.2587006551440269,0.9822816553601702,0.9902352418661519,0.9825084749182438,0.983344652051037,0.8703892432056957,0.8663045106273322,1.0,0.954576926298172,0.9669203322855012,0.9178178857990044,0.9163458633549165,0.9935534894886768,0.9995381581121077,0.9811492517366607
0.9947650341196023,0.9994378296104395,0.9947315509622792,0.9994466503229811,0.9948939555447197,0.9948815668640384,0.9998814788468433,0.9876839588910364,0.9790162551631924,0.972331674853653,0.9704812614001812,0.9763102181064205,0.9765936923170124,0.9911778462563883,0.5247339789552458,0.9923599218952022,0.9834451909367281,0.9923439872740939,0.9851931543948018,0.7025780959176977,0.696610756138361,0.954576926298172,1.0,0.8563294113875906,0.772633266965106,0.7702988553904737,0.9796644037497753,0.9620389774845488,0.9940328082691114
0.9016289389940261,0.8500880919049123,0.9017129821908203,0.8502481090162062,0.9006726514934641,0.9007209451911871,0.8635774350796268,0.9182869334909756,0.9268016189360497,0.9305642148276158,0.9423838049574944,0.9308617589763694,0.9294410648305397,0.9114463659074811,0.07249198613984652,0.9050230774863932,0.92208851417896,0.9056304961837328,0.9066843160667138,0.967184275700923,0.9650605670215904,0.9669203322855012,0.8563294113875906,1.0,0.988721427843201,0.9881622102688526,0.9320452396039122,0.9623068422611084,0.9039961108675711
0.8281878121434845,0.7665012856216283,0.8282845754066284,0.7666873766106364,0.8268946298668983,0.8269553521332713,0.7816904326057322,0.8490542844826002,0.8601657321939938,0.8657486843511933,0.8817699779418936,0.8656938618090173,0.8637630707444102,0.8404713597752463,-0.03778567946470764,0.8319669447061232,0.8537981904962286,0.8327832828213328,0.833779697303724,0.9943277293635322,0.9934178841418833,0.9178178857990044,0.772633266965106,0.988721427843201,1.0,0.9999931285572277,0.8673366508540941,0.910961450018315,0.831100018785503
0.8261099130220996,0.7641594053107397,0.8262071041505449,0.7643461699178258,0.824809250571362,0.8248702885827979,0.7793987028594773,0.8470912880266093,0.8582780951609505,0.8639194866405051,0.8800318223167297,0.8638468261763174,0.8619047193095277,0.8384610558828233,-0.04073083389835928,0.8299093804841331,0.85186654646419,0.8307300825061805,0.8317476154061534,0.9947132860089402,0.9938341242311307,0.9163458633549165,0.7702988553904737,0.9881622102688526,0.9999931285572277,1.0,0.8654903294884366,0.9094267201462366,0.8290374325026386
0.9948481216033108,0.9743226062281158,0.9948862305877262,0.9744000297629538,0.9947719763035368,0.9947844119530498,0.9818670358133491,0.9989915083875688,0.9994723412178103,0.9983512774777825,0.999051776338797,0.9996202969639055,0.999546375105212,0.9974654900923577,0.3440832875361901,0.9966590372059166,0.9996230554697545,0.9967180384937626,0.9970043952616526,0.8095088507007807,0.8046283659238951,0.9935534894886768,0.9796644037497753,0.9320452396039122,0.8673366508540941,0.8654903294884366,1.0,0.9952367595437853,0.9956026498924412
0.9845716443728624,0.956926175556654,0.9846162166890838,0.9570228999864775,0.9842416253463303,0.9842625157465115,0.9655590803804008,0.9912934415170676,0.9933675648679706,0.9925849076723997,0.9967020386042859,0.9941523164286397,0.993682379632803,0.9885883854863536,0.2869554785978874,0.9861842461474849,0.9923805036510572,0.9864198896818233,0.9857600165003408,0.8620267978643953,0.8577920299705563,0.9995381581121077,0.9620389774845488,0.9623068422611084,0.910961450018315,0.9094267201462366,0.9952367595437853,1.0,0.9856162919559229
0.9999535760599412,0.9911290427872567,0.9999562971986617,0.9911747352703832,0.9999445646622278,0.9999456391322261,0.995259464876558,0.9987717290579082,0.9947995295792907,0.9909183784069794,0.9908026701272699,0.9936037424228743,0.9936551516198296,0.9996357147140916,0.43036418177357655,0.999610781123651,0.9969818917637154,0.9996567633199103,0.9960286959313877,0.7679334250710953,0.762559078091118,0.9811492517366607,0.9940328082691114,0.9039961108675711,0.831100018785503,0.8290374325026386,0.9956026498924412,0.9856162919559229,1.0
